,EpiP[ug],EntrP[ug],IepiP,SedPepi[ug],Ep[ug],Hvd,HypP[ug],SedPhyp[ug],Rp[ug],IsedP[ug],Psed[ug],Bp[ug],PEPItrue[ug],HYPtrue[ug],EpiV[L],HypV[L],Time,Sedv[L],Season
2035,58669325801.8086,-29922555906.074387,178967.5362338754,9925062.9580444,1166046380.1779287,6465.259575291284,6440203351815.961,3939913.0484563312,2678733.286223132,58666.7933198887,6033341767.790863,16526.29346389615,29142242703.533062,8395046543778.793,1109677419.3548386,84890322580.64516,1986-07-29,1664516129.032272,summer
2036,57225393279.900764,0.0,216084.32154789715,8029751.396509657,1436171734.7494678,52879.91658898114,6440210119399.46,3958703.23788574,2678581.3257732983,70833.93166541969,6034605359.999502,16529.703473399626,30199078341.013805,8399594239631.355,1109677419.3548386,84890322580.64516,1986-07-30,1664516129.032272,summer
2037,55794646954.94226,0.0,210562.66179093567,8308047.418453785,1422707704.146422,58863.94458479468,6440217157688.681,3958707.397824992,2678789.2506905487,69023.89349558602,6035868744.981267,16533.165369861654,27187096774.193546,7654277419354.836,1109677419.3548386,84890322580.64516,1986-07-31,1664516129.032272,summer
2038,54365588976.22804,0.0,206535.84179099815,8807758.93198253,1420636898.0211644,180142.39714323528,6440224572911.159,3958711.7241632775,2678613.7949490277,67703.87411305393,6037132306.283783,16536.626698578813,32312749615.9754,8387467050691.225,1109677419.3548386,84890322580.64516,1986-08-01,1664516129.032272,summer
2039,52941443506.31936,0.0,201877.70140249183,8871568.13037509,1415478582.8359203,2803.3562182524547,6440232227560.632,3958762.600616076,2678470.395226628,66176.903550804,6038396058.400662,16540.08851036653,33274470046.082966,8381403456221.202,1109677419.3548386,84890322580.64516,1986-08-02,1664516129.032272,summer
2040,51620354772.37684,0.0,183356.28798451138,8762161.051050505,1312515059.3542647,5130.1748021776075,6440239764256.831,3958767.3058774704,2678327.1726294863,60105.456427763136,6039659954.983066,16543.550844933325,28502857142.857155,7672063963133.643,1109677419.3548386,84890322580.64516,1986-08-03,1664516129.032272,summer
2041,50348510268.31138,0.0,172169.32903132658,9234253.79758648,1262784853.7420197,2434.1451082226827,6440247771911.006,3958771.9386337833,2678168.1674240176,56438.29408874032,6040924011.7407,16547.01357529607,28978433179.723484,7676106359447.002,1109677419.3548386,84890322580.64516,1986-08-04,1664516129.032272,summer
2042,48933437349.53829,0.0,186464.56731393008,9876203.598476134,1405393902.2933216,10722.55138985465,6440256422971.596,3958776.8608847866,2683232.0324404766,61124.37184022761,6042183006.0924,16550.47674449507,35969400921.65897,8299544930875.576,1109677419.3548386,84890322580.64516,1986-08-05,1664516129.032272,summer
2043,47421670063.986626,0.0,194109.91214454742,9729984.981219918,1502383742.4447837,152331.9621911312,6440264800481.74,3958782.1786333728,2695008.7356951577,63630.5686314209,6043430225.609294,16553.926044088767,36867711213.51769,8251036175115.209,1109677419.3548386,84890322580.64516,1986-08-06,1664516129.032272,summer
2044,46079103630.06804,0.0,167885.47197552468,7927943.462706801,1334822264.4285123,15888.500659536068,6440271515646.035,3958787.3282323456,2706862.644840578,55034.0161856448,6044665592.949602,16557.34308386108,37766021505.376305,8202527419354.838,1109677419.3548386,84890322580.64516,1986-08-07,1664516129.032272,summer
2045,44756865303.66384,0.0,159919.9096379783,8063469.075985944,1314354106.1695075,19328.93166409829,6440278372228.442,3958791.4559985385,2718810.8689584336,52422.84988606053,6045889012.8089905,16560.72765191672,38664331797.23502,8154018663594.468,1109677419.3548386,84890322580.64516,1986-08-08,1664516129.032272,summer
2046,43512451063.343414,0.0,144985.68901913907,8224859.646950312,1236334635.6637554,269.3012627364116,6440285416374.919,3958841.9900412583,2730870.8116842317,47527.30931553988,6047100419.907861,16564.07948714792,39562642089.0937,8105509907834.1045,1109677419.3548386,84890322580.64516,1986-08-09,1664516129.032272,summer
2047,42371955304.90225,0.0,127286.35307295043,8183094.0750648845,1132441326.9464927,1376.2273244598975,6440292423983.016,3958846.3200812414,2743011.224239457,41725.344860392055,6048299687.605292,16567.39841070647,40460952380.95236,8057001152073.731,1109677419.3548386,84890322580.64516,1986-08-10,1664516129.032272,summer
2048,41321613168.918846,0.0,111540.10945593844,7824785.347821529,1042630566.7698655,1676.0248233872182,6440299080054.792,3958850.6276610666,2755249.463929931,36563.6175478103,6049486718.084948,16570.68407563094,41359262672.811035,8008492396313.362,1109677419.3548386,84890322580.64516,1986-08-11,1664516129.032272,summer
2049,40185047690.97956,0.0,114152.80628350437,6883767.253691643,1129797600.1928558,1736.700979841462,6440304808253.915,3958854.719151359,2767603.211649789,37420.07759646424,6050661395.656236,16573.936213931363,42257572964.669754,7959983640552.999,1109677419.3548386,84890322580.64516,1986-08-12,1664516129.032272,summer
2050,80977998989.44179,42093495478.78377,136394.69402918415,6687151.392252145,1294311536.6683788,318113.0450579008,6398216547707.182,3958858.2402779157,2780040.8212429956,44711.121876778656,6051823635.920762,16577.154508647225,62403502304.1474,7501340092165.901,1664516129.032258,84335483870.96774,1986-08-13,1664516129.032272,summer
2051,52371551065.3678,-26992666329.81393,127490.04962656845,11216380.01964259,1602701094.197287,8389.907253636025,6425219323803.732,3932595.4418104463,2792579.948262592,41792.117996249865,6052947071.075582,16580.338728550036,42500645161.29031,7502182258064.516,1109677419.3548386,84890322580.64516,1986-08-14,1664516129.032272,summer
2052,93036496460.17017,41994897541.200874,109984.40481590106,7234366.442179784,1322930525.4544194,102761.09329561473,6383230449562.727,3949585.1862529498,2805226.386463459,36053.64683186663,6054074846.458738,16583.416633083787,65415483870.967735,7822818924731.18,1664516129.032258,84335483870.96774,1986-08-15,1664516129.032272,summer
2053,91475437842.9666,0.0,110156.59917572945,13196821.291700462,1548013074.6807282,41122.16967792263,6383242532450.292,3923407.3491434096,2814485.6994732125,36110.09333122337,6055167181.601979,16586.50642865408,62585806451.61291,7475637849462.369,1664516129.032258,84335483870.96774,1986-08-16,1664516129.032272,summer
2054,89847244066.41245,0.0,118503.40555254926,12803700.573717248,1615537024.0596273,28444.673651168854,6383254246934.638,3923437.7284266865,2823819.94074417,38846.234057606845,6056250209.890534,16589.499127676656,64083870967.74194,7845308387096.774,1664516129.032258,84335483870.96774,1986-08-17,1664516129.032272,summer
2055,58393411767.75268,-29949081355.470818,112897.10169827532,13211854.895197308,1491822576.3193052,170590.92384914245,6413215316309.074,3923444.928693576,2833191.473950398,37008.44896859846,6057323870.878949,16592.46632846722,41834838709.67742,7902581612903.223,1109677419.3548386,84890322580.64516,1986-08-18,1664516129.032272,summer
2056,56724284470.828,0.0,130527.14048032611,9762196.617382962,1659620447.6565619,124820.20879676637,6413223896838.268,3942252.4427342745,2842617.530572808,42787.69733516574,6058406910.383245,16595.40786542178,40947096774.19355,7891262903225.808,1109677419.3548386,84890322580.64516,1986-08-19,1664516129.032272,summer
2057,96927818547.37447,41916496057.766464,139813.8420009925,8771407.67344215,1704736854.1698523,406466.78129262425,6371314721420.045,3942257.7172511127,2852124.4254613766,45831.94217532746,6059480445.299937,16598.3750969404,60089032258.064514,7828441290322.581,1664516129.032258,84335483870.96774,1986-08-20,1664516129.032272,summer
2058,95062737427.50891,0.0,135005.37846138643,13774976.032192161,1851459781.3308372,18632.119020347927,6371327467583.267,3916106.341036076,2861669.9553183517,44255.69464686149,6060518280.369366,16601.31628849298,59423225806.451614,7531861505376.341,1664516129.032258,84335483870.96774,1986-08-21,1664516129.032272,summer
2059,93450299013.85326,0.0,120436.19163111002,12929624.767216463,1599630092.165655,867.0855736711958,6371339390942.834,3916137.0853331513,2871259.1562565323,39479.814671100365,6061546554.13877,16604.15967224484,58757419354.83871,7794707096774.193,1664516129.032258,84335483870.96774,1986-08-22,1664516129.032272,summer
2060,91832350535.92194,0.0,124450.1258559064,13387697.788833816,1604846827.2513251,161596.9829812307,6371351603752.619,3916144.41402734,2862057.7833509073,40795.61000762455,6062584033.792585,16606.976860654166,58091612903.2258,7760972903225.807,1664516129.032258,84335483870.96774,1986-08-23,1664516129.032272,summer
2061,89873469009.65817,0.0,155444.00524702933,13474425.257535584,1945802415.3454533,239870.3339784645,6371363824831.063,3916174.8307653195,2851742.7347941985,50955.61754130591,6063631856.069285,16609.81927066462,57259354838.70967,7509372043010.752,1664516129.032258,84335483870.96774,1986-08-24,1664516129.032272,summer
2062,130257574263.68222,41916867268.625404,125660.58571411508,12175736.195289932,1520882759.4106898,170820.4189076224,6329457928998.517,3916182.3424963905,2841510.2373367664,41192.40710176764,6064689915.484427,16612.69001662818,75458064516.12903,7448797526881.724,2219354838.709677,83780645161.29033,1986-08-25,1664516129.032272,summer
2063,170733127515.16766,41916939927.14252,109684.6218977473,15668056.942281919,1425851427.2910154,23123.954311928443,6287555615584.074,3890037.83536164,2835662.1708646063,35955.375922682426,6065727675.560114,16615.588809546378,93212903225.80646,7371725806451.613,2774193548.387097,83225806451.6129,1986-08-26,1664516129.032272,summer
2064,169297523237.57178,0.0,110208.2584202319,18041556.91671576,1417869115.387233,196186.44965215598,6287572458704.598,3863923.295475015,2825546.3240249786,36127.02758803923,6066749434.099576,16618.43198783593,93212903225.80646,7338435483870.967,2774193548.387097,83225806451.6129,1986-08-27,1664516129.032272,summer
2065,167518286466.33893,0.0,145947.8557907724,16869635.68313845,1762845060.5906065,331977.18509278004,6287587995787.437,3863933.6461629043,2815515.273601371,47842.71422258912,6067781231.240811,16621.23132630021,93212903225.80646,7305145161290.322,2774193548.387097,83225806451.6129,1986-08-28,1664516129.032272,summer
2066,165999212354.17538,0.0,132427.91893451728,16458041.878402857,1502795094.7806292,46596.57655741632,6287603392224.453,3863965.7989484044,2805546.7289728615,43410.78562852642,6068823026.25262,16624.05816778305,89329032258.06453,7209435483870.968,2774193548.387097,83225806451.6129,1986-08-29,1664516129.032272,summer
2067,164568244706.42062,0.0,132314.67844424234,14776307.5990607,1416365285.675717,41630.841591448196,6287617106125.576,3863997.8655450637,2799848.5666923113,43373.66461441288,6069870548.639072,16626.912400692112,86128039702.23326,7337475186104.219,2774193548.387097,83225806451.6129,1986-08-30,1664516129.032272,summer
2068,163547847024.83154,0.0,99386.42760960593,14171066.097662045,1006330643.2568445,4641.337812810546,6287630278198.678,3864006.293316563,2837075.078124988,32579.556773666893,6070880850.071939,16629.782325038555,82927047146.40201,7465514888337.47,2774193548.387097,83225806451.6129,1986-08-31,1664516129.032272,summer
2069,162806370509.1515,0.0,75760.27243583032,12742509.594237225,728912076.8503518,102310.49208792837,6287641957772.298,3864014.3881118568,2878554.1657407205,24834.740078463634,6071849677.744037,16632.5502741697,80451612903.22581,7641569478908.188,2774193548.387097,83225806451.6129,1986-09-01,1664516129.032272,summer
2070,161937238755.39206,0.0,93303.74594471145,13178593.588611733,856084725.6316402,38261.714912059135,6287654181945.298,3864021.565703178,2917277.0799839376,30585.61175115339,6072779787.02516,16635.204596559008,77634739454.09433,7827227047146.4,2774193548.387097,83225806451.6129,1986-09-02,1664516129.032272,summer
2071,160863031126.1406,0.0,121173.585309056,13060222.636526732,1061273664.532802,5084.332572286996,6287666369781.813,3864029.077973821,2957005.7528590183,39721.53740702112,6073670172.597433,16637.752841164824,74433746898.26308,8012884615384.615,2774193548.387097,83225806451.6129,1986-09-03,1664516129.032272,summer
2072,159787194181.4429,0.0,127124.56588492398,13012440.794658408,1063138888.5520685,187260.08313811294,6287678375190.919,3864059.1731639546,3002615.2571886,41672.309903765345,6074514976.321155,16640.1922536916,71232754342.43182,8198542183622.83,2774193548.387097,83225806451.6129,1986-09-04,1664516129.032272,summer
2073,158621263551.94498,0.0,144292.37684533105,12920145.317312686,1153915941.1636066,761164.6061612776,6287689762049.258,3864089.156463308,3044666.7466692356,47300.03680085429,6075317756.224165,16642.50678444152,68031761786.60043,8384199751861.057,2774193548.387097,83225806451.6129,1986-09-05,1664516129.032272,summer
2074,157464359485.93372,0.0,149551.97464224877,12515879.319422247,1144546342.4269814,8603.760501071945,6287701542094.312,3864096.1542506,3087841.480015782,49024.16925186083,6076077366.192218,16644.70618143607,64894789081.88588,8569857320099.268,2774193548.387097,83225806451.6129,1986-09-06,1664516129.032272,summer
2075,198392159483.86084,41918010280.62873,133392.59524688232,12221923.431795035,978240770.3969828,119018.53192523436,6245794952854.615,3864103.3936705636,3138512.4142877897,43727.01318034428,6076786310.384296,16646.787304636215,74416674937.96524,8697144789081.879,3329032258.064516,82670967741.93549,1986-09-07,1664516129.032272,summer
2076,197603288227.35394,0.0,104000.4387524406,15081694.748747785,773902192.805496,8630.608588788364,6245809417944.842,3837990.461398251,3195924.485475482,34092.06146467749,6077411727.630602,16648.729617491226,74288635235.73195,9031803225806.451,3329032258.064516,82670967741.93549,1986-09-08,1664516129.032272,summer
2077,196611437520.1804,0.0,136211.31590873084,15206614.692405988,976785005.1240094,4701.326977762116,6245824081926.401,3837999.3500791527,3255416.535411277,44651.00926351697,6077977660.002181,16650.443089398912,70524267990.0745,9197145161290.322,3329032258.064516,82670967741.93549,1986-09-09,1664516129.032272,summer
2078,195292909379.77747,0.0,175567.6610864732,15345686.129354056,1303479087.8485963,121065.9139638261,6245838843164.966,3838053.267069525,3317119.3256620695,57552.290786169855,6078481941.95,16651.993589047073,64045459057.072,9228941687344.924,3329032258.064516,82670967741.93549,1986-09-10,1664516129.032272,summer
2079,193976108913.83408,0.0,169392.68408140418,15000247.501951177,1301983275.2119682,13664.086465836,6245853428373.225,3838062.3378373133,3381159.0905519463,55528.09071427504,6078922191.822102,16653.375183424658,60588387096.77419,9403822580645.162,3329032258.064516,82670967741.93549,1986-09-11,1664516129.032272,summer
2080,192693564301.9211,0.0,159217.8668777979,13561607.786633812,1269152814.2792177,10592.285979658367,6245866641202.494,3838071.3004346387,3447692.3530918225,52192.715424917784,6079295916.188097,16654.581347457814,61769656607.70025,9401155775234.143,3329032258.064516,82670967741.93549,1986-09-12,1664516129.032272,summer
2081,191494284115.97397,0.0,143083.17025833015,14240149.076891962,1185292028.172357,108908.13185396863,6245880425841.171,3838079.4197063125,3444573.501391895,46903.650537661146,6079672766.501162,16655.605249830405,62950926118.626465,9398488969823.123,3329032258.064516,82670967741.93549,1986-09-13,1664516129.032272,summer
