,PGRNNe,Time
995,68.914444,1984-01-01
996,68.8848,1984-01-02
997,69.69889,1984-01-03
998,69.95233,1984-01-04
999,70.142204,1984-01-05
1000,70.37847,1984-01-06
1001,70.22116,1984-01-07
1002,70.593094,1984-01-08
1003,70.867584,1984-01-09
1004,70.04385,1984-01-10
1005,69.48671,1984-01-11
1006,70.38587,1984-01-12
1007,70.94118,1984-01-13
1008,72.146996,1984-01-14
1009,72.875046,1984-01-15
1010,73.13823,1984-01-16
1011,73.77902,1984-01-17
1012,73.828995,1984-01-18
1013,73.484085,1984-01-19
1014,73.29827,1984-01-20
1015,73.17832,1984-01-21
1016,73.35703,1984-01-22
1017,74.2132,1984-01-23
1018,74.93365,1984-01-24
1019,75.03931,1984-01-25
1020,74.759865,1984-01-26
1021,74.45024,1984-01-27
1022,74.47436,1984-01-28
1023,74.52545,1984-01-29
1024,74.549904,1984-01-30
1025,74.530846,1984-01-31
1026,74.608185,1984-02-01
1027,74.55366,1984-02-02
1028,74.56719,1984-02-03
1029,74.46656,1984-02-04
1030,74.50559,1984-02-05
1031,74.88975,1984-02-06
1032,75.34306,1984-02-07
1033,75.21659,1984-02-08
1034,75.20066,1984-02-09
1035,75.6588,1984-02-10
1036,76.00276,1984-02-11
1037,76.8205,1984-02-12
1038,77.35605,1984-02-13
1039,77.27061,1984-02-14
1040,77.339966,1984-02-15
1041,77.2605,1984-02-16
1042,76.671616,1984-02-17
1043,75.98043,1984-02-18
1044,75.66989,1984-02-19
1045,75.174675,1984-02-20
1046,74.674576,1984-02-21
1047,74.533905,1984-02-22
1048,74.27481,1984-02-23
1049,74.95225,1984-02-24
1050,75.02864,1984-02-25
1051,74.80694,1984-02-26
1052,74.74757,1984-02-27
1053,74.36555,1984-02-28
1054,74.06251,1984-02-29
1055,73.94086,1984-03-01
1056,73.863686,1984-03-02
1057,73.7669,1984-03-03
1058,74.13786,1984-03-04
1059,74.30001,1984-03-05
1060,74.07021,1984-03-06
1061,73.771194,1984-03-07
1062,74.15464,1984-03-08
1063,75.105705,1984-03-09
1064,75.06524,1984-03-10
1065,74.64745,1984-03-11
1066,73.86471,1984-03-12
1067,72.89715,1984-03-13
1068,71.96477,1984-03-14
1069,71.072044,1984-03-15
1070,70.363335,1984-03-16
1071,69.80302,1984-03-17
1072,69.28587,1984-03-18
1073,68.93703,1984-03-19
1074,68.58289,1984-03-20
1075,68.21945,1984-03-21
1076,67.98098,1984-03-22
1077,67.910675,1984-03-23
1078,67.85401,1984-03-24
1079,67.89669,1984-03-25
1080,68.03418,1984-03-26
1081,68.27751,1984-03-27
1082,68.33852,1984-03-28
1083,68.2393,1984-03-29
1084,68.11064,1984-03-30
1085,67.90077,1984-03-31
1086,67.830925,1984-04-01
1087,67.83236,1984-04-02
1088,67.834564,1984-04-03
1089,67.65292,1984-04-04
1090,67.54186,1984-04-05
1091,67.4629,1984-04-06
1092,67.52625,1984-04-07
1093,67.67655,1984-04-08
1094,67.76421,1984-04-09
1095,67.56503,1984-04-10
1096,67.28237,1984-04-11
1097,67.036354,1984-04-12
1098,66.681175,1984-04-13
1099,66.247826,1984-04-14
1100,65.80252,1984-04-15
1101,64.413925,1984-04-16
1102,65.13885,1984-04-17
1103,65.50315,1984-04-18
1104,65.40158,1984-04-19
1105,64.92779,1984-04-20
1106,61.912983,1984-04-21
1107,59.389046,1984-04-22
1108,56.876152,1984-04-23
1109,55.041256,1984-04-24
1110,53.350655,1984-04-25
1111,51.741096,1984-04-26
1112,50.341667,1984-04-27
1113,49.540485,1984-04-28
1114,49.010685,1984-04-29
1115,47.66216,1984-04-30
1116,46.592476,1984-05-01
1117,46.857853,1984-05-02
1118,47.048473,1984-05-03
1119,46.32658,1984-05-04
1120,45.770046,1984-05-05
1121,44.631573,1984-05-06
1122,44.041306,1984-05-07
1123,43.98951,1984-05-08
1124,43.680313,1984-05-09
1125,42.719894,1984-05-10
1126,42.565723,1984-05-11
1127,42.371353,1984-05-12
1128,42.575962,1984-05-13
1129,42.25049,1984-05-14
1130,41.400124,1984-05-15
1131,40.836823,1984-05-16
1132,40.307182,1984-05-17
1133,39.994427,1984-05-18
1134,39.27951,1984-05-19
1135,39.56766,1984-05-20
1136,39.577816,1984-05-21
1137,39.04725,1984-05-22
1138,39.09884,1984-05-23
1139,38.357365,1984-05-24
1140,38.19394,1984-05-25
1141,38.248875,1984-05-26
1142,38.157978,1984-05-27
1143,38.039124,1984-05-28
1144,37.69584,1984-05-29
1145,37.688427,1984-05-30
1146,37.052036,1984-05-31
1147,36.411068,1984-06-01
1148,36.027058,1984-06-02
1149,36.767902,1984-06-03
1150,36.17192,1984-06-04
1151,35.78306,1984-06-05
1152,35.385033,1984-06-06
1153,35.03573,1984-06-07
1154,34.736015,1984-06-08
1155,34.026054,1984-06-09
1156,33.287918,1984-06-10
1157,32.625942,1984-06-11
1158,31.932432,1984-06-12
1159,31.160954,1984-06-13
1160,30.524141,1984-06-14
1161,29.0277,1984-06-15
1162,27.506447,1984-06-16
1163,26.057802,1984-06-17
1164,24.762701,1984-06-18
1165,23.586294,1984-06-19
1166,22.529667,1984-06-20
1167,21.807201,1984-06-21
1168,21.07424,1984-06-22
1169,20.490128,1984-06-23
1170,19.9249,1984-06-24
1171,19.351511,1984-06-25
1172,18.715796,1984-06-26
1173,18.012423,1984-06-27
1174,17.23369,1984-06-28
1175,16.661633,1984-06-29
1176,16.252558,1984-06-30
1177,15.746313,1984-07-01
1178,15.642654,1984-07-02
1179,15.267363,1984-07-03
1180,14.936394,1984-07-04
1181,14.704356,1984-07-05
1182,14.323136,1984-07-06
1183,13.915731,1984-07-07
1184,13.39023,1984-07-08
1185,12.864616,1984-07-09
1186,12.2743025,1984-07-10
1187,11.682949,1984-07-11
1188,11.1799345,1984-07-12
1189,10.837984,1984-07-13
1190,10.590024,1984-07-14
1191,10.683644,1984-07-15
1192,10.595521,1984-07-16
1193,10.621712,1984-07-17
1194,10.634634,1984-07-18
1195,10.700656,1984-07-19
1196,10.674869,1984-07-20
1197,10.793375,1984-07-21
1198,10.776907,1984-07-22
1199,10.755123,1984-07-23
1200,10.803313,1984-07-24
1201,10.828881,1984-07-25
1202,10.962077,1984-07-26
1203,10.775964,1984-07-27
1204,11.15723,1984-07-28
1205,10.946899,1984-07-29
1206,10.893369,1984-07-30
1207,11.077241,1984-07-31
1208,11.002182,1984-08-01
1209,10.768019,1984-08-02
1210,10.6363945,1984-08-03
1211,11.008006,1984-08-04
1212,11.079781,1984-08-05
1213,10.957343,1984-08-06
1214,10.907914,1984-08-07
1215,11.103026,1984-08-08
1216,11.394076,1984-08-09
1217,11.470262,1984-08-10
1218,11.273263,1984-08-11
1219,10.897392,1984-08-12
1220,10.669175,1984-08-13
1221,10.400222,1984-08-14
1222,9.963694,1984-08-15
1223,9.677165,1984-08-16
1224,9.436431,1984-08-17
1225,9.283016,1984-08-18
1226,9.200764,1984-08-19
1227,9.155337,1984-08-20
1228,9.001023,1984-08-21
1229,8.954796,1984-08-22
1230,9.136041,1984-08-23
1231,9.1343565,1984-08-24
1232,9.3906975,1984-08-25
1233,9.5716505,1984-08-26
1234,9.692528,1984-08-27
1235,9.686339,1984-08-28
1236,9.570409,1984-08-29
1237,9.491594,1984-08-30
1238,9.376826,1984-08-31
1239,9.290391,1984-09-01
1240,9.245889,1984-09-02
1241,9.311554,1984-09-03
1242,9.438272,1984-09-04
1243,9.576023,1984-09-05
1244,9.674058,1984-09-06
1245,9.950871,1984-09-07
1246,10.183188,1984-09-08
1247,10.843079,1984-09-09
1248,11.302317,1984-09-10
1249,11.275724,1984-09-11
1250,11.271763,1984-09-12
1251,11.266263,1984-09-13
1252,11.489784,1984-09-14
1253,11.699766,1984-09-15
1254,11.979963,1984-09-16
1255,12.210755,1984-09-17
1256,12.498345,1984-09-18
1257,12.754604,1984-09-19
1258,12.686875,1984-09-20
1259,12.924018,1984-09-21
1260,13.306228,1984-09-22
1261,13.728711,1984-09-23
1262,13.897598,1984-09-24
1263,14.021858,1984-09-25
1264,14.39195,1984-09-26
1265,14.443005,1984-09-27
1266,14.561862,1984-09-28
1267,14.696932,1984-09-29
1268,14.8061905,1984-09-30
1269,15.0913515,1984-10-01
1270,15.375064,1984-10-02
1271,15.630103,1984-10-03
1272,15.97786,1984-10-04
1273,16.349613,1984-10-05
1274,16.749195,1984-10-06
1275,17.199163,1984-10-07
1276,17.460571,1984-10-08
1277,17.636707,1984-10-09
1278,17.76536,1984-10-10
1279,18.020077,1984-10-11
1280,18.336609,1984-10-12
1281,18.709349,1984-10-13
1282,18.993956,1984-10-14
1283,19.273458,1984-10-15
1284,19.679209,1984-10-16
1285,19.841864,1984-10-17
1286,20.632774,1984-10-18
1287,20.9184,1984-10-19
1288,20.983824,1984-10-20
1289,21.24386,1984-10-21
1290,21.428684,1984-10-22
1291,21.689108,1984-10-23
1292,22.015089,1984-10-24
1293,22.657932,1984-10-25
1294,23.088022,1984-10-26
1295,23.65241,1984-10-27
1296,24.057623,1984-10-28
1297,24.437767,1984-10-29
1298,24.807934,1984-10-30
1299,25.258863,1984-10-31
1300,25.781755,1984-11-01
1301,26.27279,1984-11-02
1302,26.977068,1984-11-03
1303,27.414589,1984-11-04
1304,28.025099,1984-11-05
1305,28.462652,1984-11-06
1306,28.903635,1984-11-07
1307,29.340137,1984-11-08
1308,29.879313,1984-11-09
1309,30.35881,1984-11-10
1310,30.782196,1984-11-11
1311,31.29516,1984-11-12
1312,31.800312,1984-11-13
1313,32.349556,1984-11-14
1314,32.92713,1984-11-15
1315,33.55744,1984-11-16
1316,34.47271,1984-11-17
1317,34.658276,1984-11-18
1318,34.85392,1984-11-19
1319,35.080925,1984-11-20
1320,35.528614,1984-11-21
1321,36.44003,1984-11-22
1322,37.37872,1984-11-23
1323,37.733,1984-11-24
1324,37.6525,1984-11-25
1325,37.692516,1984-11-26
1326,37.725903,1984-11-27
1327,37.56683,1984-11-28
1328,37.405617,1984-11-29
1329,37.46571,1984-11-30
1330,37.652218,1984-12-01
1331,37.99411,1984-12-02
1332,38.285164,1984-12-03
1333,38.556774,1984-12-04
1334,38.8449,1984-12-05
1335,39.090435,1984-12-06
1336,39.331818,1984-12-07
1337,39.584274,1984-12-08
1338,40.25747,1984-12-09
1339,40.87821,1984-12-10
1340,41.294243,1984-12-11
1341,41.71242,1984-12-12
1342,42.132095,1984-12-13
1343,42.508442,1984-12-14
1344,42.79797,1984-12-15
1345,43.30132,1984-12-16
1346,43.762184,1984-12-17
1347,44.34092,1984-12-18
1348,44.48073,1984-12-19
1349,44.656532,1984-12-20
1350,44.929623,1984-12-21
1351,45.348694,1984-12-22
1352,45.688747,1984-12-23
1353,46.47877,1984-12-24
1354,47.273453,1984-12-25
1355,48.019238,1984-12-26
1356,48.683853,1984-12-27
1357,49.616867,1984-12-28
1358,51.65562,1984-12-29
1359,53.750977,1984-12-30
1360,54.502018,1984-12-31
1361,54.51539,1985-01-01
1362,54.526062,1985-01-02
1363,54.40693,1985-01-03
1364,53.830395,1985-01-04
1365,55.45131,1985-01-05
1366,55.981747,1985-01-06
1367,56.19238,1985-01-07
1368,56.365444,1985-01-08
1369,56.451946,1985-01-09
1370,55.24242,1985-01-10
1371,54.881226,1985-01-11
1372,54.72095,1985-01-12
1373,55.26249,1985-01-13
1374,55.951084,1985-01-14
1375,55.868744,1985-01-15
1376,55.95287,1985-01-16
1377,57.689224,1985-01-17
1378,57.15411,1985-01-18
1379,58.5917,1985-01-19
1380,58.393272,1985-01-20
1381,58.35335,1985-01-21
1382,58.29495,1985-01-22
1383,59.684776,1985-01-23
1384,60.45397,1985-01-24
1385,61.053127,1985-01-25
1386,61.514538,1985-01-26
1387,62.078068,1985-01-27
1388,62.500984,1985-01-28
1389,62.981335,1985-01-29
1390,63.43545,1985-01-30
1391,63.897873,1985-01-31
1392,64.24744,1985-02-01
1393,64.38792,1985-02-02
1394,64.68402,1985-02-03
1395,64.78492,1985-02-04
1396,64.94428,1985-02-05
1397,65.21462,1985-02-06
1398,65.40868,1985-02-07
1399,65.571396,1985-02-08
1400,65.899055,1985-02-09
1401,66.31897,1985-02-10
1402,67.121475,1985-02-11
1403,67.3556,1985-02-12
1404,67.61463,1985-02-13
1405,67.90704,1985-02-14
1406,67.86042,1985-02-15
1407,68.09861,1985-02-16
1408,68.20556,1985-02-17
1409,69.190735,1985-02-18
1410,69.74052,1985-02-19
1411,69.79322,1985-02-20
1412,69.47823,1985-02-21
1413,69.00769,1985-02-22
1414,68.51652,1985-02-23
1415,68.143074,1985-02-24
1416,67.70632,1985-02-25
1417,67.45609,1985-02-26
1418,67.246635,1985-02-27
1419,67.08315,1985-02-28
1420,66.87125,1985-03-01
1421,66.86575,1985-03-02
1422,67.00174,1985-03-03
1423,66.94632,1985-03-04
1424,66.98486,1985-03-05
1425,67.189445,1985-03-06
1426,67.16655,1985-03-07
1427,67.47794,1985-03-08
1428,68.0647,1985-03-09
1429,68.345726,1985-03-10
1430,68.43283,1985-03-11
1431,68.56078,1985-03-12
1432,68.375465,1985-03-13
1433,67.86164,1985-03-14
1434,67.51988,1985-03-15
1435,67.28506,1985-03-16
1436,67.24889,1985-03-17
1437,67.141655,1985-03-18
1438,67.05744,1985-03-19
1439,66.746735,1985-03-20
1440,66.33137,1985-03-21
1441,66.144455,1985-03-22
1442,66.21467,1985-03-23
1443,66.25226,1985-03-24
1444,66.22154,1985-03-25
1445,66.113525,1985-03-26
1446,66.07445,1985-03-27
1447,65.868324,1985-03-28
1448,65.46691,1985-03-29
1449,65.18486,1985-03-30
1450,65.028114,1985-03-31
1451,64.960045,1985-04-01
1452,64.69201,1985-04-02
1453,64.2131,1985-04-03
1454,63.747173,1985-04-04
1455,63.28459,1985-04-05
1456,61.797657,1985-04-06
1457,62.28704,1985-04-07
1458,61.11474,1985-04-08
1459,61.718517,1985-04-09
1460,61.989082,1985-04-10
1461,62.158295,1985-04-11
1462,62.220325,1985-04-12
1463,62.23943,1985-04-13
1464,62.414715,1985-04-14
1465,62.42255,1985-04-15
1466,62.246037,1985-04-16
1467,62.157047,1985-04-17
1468,62.10764,1985-04-18
1469,61.74993,1985-04-19
1470,61.1249,1985-04-20
1471,58.56917,1985-04-21
1472,56.791367,1985-04-22
1473,54.655113,1985-04-23
1474,54.01694,1985-04-24
1475,51.80969,1985-04-25
1476,50.199947,1985-04-26
1477,48.79221,1985-04-27
1478,47.845074,1985-04-28
1479,47.35185,1985-04-29
1480,47.46909,1985-04-30
1481,46.53908,1985-05-01
1482,46.967964,1985-05-02
1483,45.43766,1985-05-03
1484,44.655098,1985-05-04
1485,44.460693,1985-05-05
1486,43.91706,1985-05-06
1487,44.54463,1985-05-07
1488,45.03365,1985-05-08
1489,44.92044,1985-05-09
1490,44.4088,1985-05-10
1491,43.454197,1985-05-11
1492,42.237724,1985-05-12
1493,42.268166,1985-05-13
1494,41.098415,1985-05-14
1495,39.5817,1985-05-15
1496,39.178207,1985-05-16
1497,38.21044,1985-05-17
1498,37.821987,1985-05-18
1499,36.79674,1985-05-19
1500,36.36767,1985-05-20
1501,36.187366,1985-05-21
1502,35.79329,1985-05-22
1503,35.07439,1985-05-23
1504,34.33065,1985-05-24
1505,33.56336,1985-05-25
1506,32.784878,1985-05-26
1507,32.33244,1985-05-27
1508,31.011065,1985-05-28
1509,29.818981,1985-05-29
1510,29.581757,1985-05-30
1511,28.477758,1985-05-31
1512,27.987375,1985-06-01
1513,26.698217,1985-06-02
1514,25.309357,1985-06-03
1515,24.007612,1985-06-04
1516,22.782263,1985-06-05
1517,21.87171,1985-06-06
1518,20.938368,1985-06-07
1519,20.242004,1985-06-08
1520,19.998232,1985-06-09
1521,20.21626,1985-06-10
1522,20.040243,1985-06-11
1523,19.853725,1985-06-12
1524,19.471792,1985-06-13
1525,19.154516,1985-06-14
1526,18.60782,1985-06-15
1527,18.202204,1985-06-16
1528,17.717665,1985-06-17
1529,17.290195,1985-06-18
1530,17.456753,1985-06-19
1531,17.287977,1985-06-20
1532,17.089834,1985-06-21
1533,16.981756,1985-06-22
1534,16.86154,1985-06-23
1535,16.773558,1985-06-24
1536,16.473545,1985-06-25
1537,16.536547,1985-06-26
1538,16.098412,1985-06-27
1539,15.591977,1985-06-28
1540,15.150298,1985-06-29
1541,14.783418,1985-06-30
1542,14.150854,1985-07-01
1543,13.544444,1985-07-02
1544,12.956224,1985-07-03
1545,12.608546,1985-07-04
1546,12.401302,1985-07-05
1547,12.20218,1985-07-06
1548,12.049245,1985-07-07
1549,11.8173065,1985-07-08
1550,11.575682,1985-07-09
1551,11.367734,1985-07-10
1552,11.174645,1985-07-11
1553,11.004727,1985-07-12
1554,10.863079,1985-07-13
1555,10.810261,1985-07-14
1556,10.778911,1985-07-15
1557,10.732283,1985-07-16
1558,10.554867,1985-07-17
1559,10.547049,1985-07-18
1560,10.596692,1985-07-19
1561,10.862359,1985-07-20
1562,10.694475,1985-07-21
1563,10.655472,1985-07-22
1564,10.658216,1985-07-23
1565,10.698199,1985-07-24
1566,10.774829,1985-07-25
1567,10.829068,1985-07-26
1568,10.938223,1985-07-27
1569,11.10302,1985-07-28
1570,11.679961,1985-07-29
1571,11.815544,1985-07-30
1572,11.700266,1985-07-31
1573,11.62108,1985-08-01
1574,11.382924,1985-08-02
1575,11.583236,1985-08-03
1576,11.4664755,1985-08-04
1577,11.78979,1985-08-05
1578,12.0401535,1985-08-06
1579,11.74475,1985-08-07
1580,11.250147,1985-08-08
1581,10.892744,1985-08-09
1582,10.969274,1985-08-10
1583,10.631937,1985-08-11
1584,10.361533,1985-08-12
1585,9.984521,1985-08-13
1586,9.6738,1985-08-14
1587,9.407285,1985-08-15
1588,9.2461605,1985-08-16
1589,9.194364,1985-08-17
1590,9.082695,1985-08-18
1591,9.115694,1985-08-19
1592,9.087378,1985-08-20
1593,9.091038,1985-08-21
1594,9.235642,1985-08-22
1595,9.25577,1985-08-23
1596,9.432548,1985-08-24
1597,9.662864,1985-08-25
1598,9.617774,1985-08-26
1599,9.384485,1985-08-27
1600,9.197569,1985-08-28
1601,9.054667,1985-08-29
1602,8.907663,1985-08-30
1603,8.909443,1985-08-31
1604,8.877727,1985-09-01
1605,8.64682,1985-09-02
1606,8.984313,1985-09-03
1607,8.56924,1985-09-04
1608,8.398603,1985-09-05
1609,8.308632,1985-09-06
1610,8.2676,1985-09-07
1611,8.300481,1985-09-08
1612,8.311248,1985-09-09
1613,8.33275,1985-09-10
1614,8.309436,1985-09-11
1615,8.29105,1985-09-12
1616,8.344045,1985-09-13
1617,8.457292,1985-09-14
1618,8.824584,1985-09-15
1619,8.835148,1985-09-16
1620,8.86145,1985-09-17
1621,8.923941,1985-09-18
1622,8.967773,1985-09-19
1623,9.043121,1985-09-20
1624,9.148028,1985-09-21
1625,9.267599,1985-09-22
1626,9.321556,1985-09-23
1627,9.327633,1985-09-24
1628,9.316958,1985-09-25
1629,9.316448,1985-09-26
1630,9.349699,1985-09-27
1631,9.42836,1985-09-28
1632,9.541882,1985-09-29
1633,9.598835,1985-09-30
1634,9.7106905,1985-10-01
1635,9.73451,1985-10-02
1636,9.795872,1985-10-03
1637,9.7866125,1985-10-04
1638,10.026766,1985-10-05
1639,10.200399,1985-10-06
1640,10.245331,1985-10-07
1641,10.369766,1985-10-08
1642,10.311642,1985-10-09
1643,10.313463,1985-10-10
1644,10.309987,1985-10-11
1645,10.397933,1985-10-12
1646,11.212135,1985-10-13
1647,11.491632,1985-10-14
1648,12.042379,1985-10-15
1649,12.552669,1985-10-16
1650,12.309186,1985-10-17
1651,12.186606,1985-10-18
1652,12.39441,1985-10-19
1653,12.516807,1985-10-20
1654,12.766197,1985-10-21
1655,13.078482,1985-10-22
1656,13.467794,1985-10-23
1657,13.605777,1985-10-24
1658,13.78764,1985-10-25
1659,14.030342,1985-10-26
1660,14.345448,1985-10-27
1661,14.683404,1985-10-28
1662,15.144775,1985-10-29
1663,15.432606,1985-10-30
1664,15.867271,1985-10-31
1665,16.398634,1985-11-01
1666,17.0305,1985-11-02
1667,17.44937,1985-11-03
1668,17.840588,1985-11-04
1669,18.72488,1985-11-05
1670,19.145178,1985-11-06
1671,19.45277,1985-11-07
1672,19.853048,1985-11-08
1673,20.5391,1985-11-09
1674,21.252455,1985-11-10
1675,21.62761,1985-11-11
1676,22.022322,1985-11-12
1677,22.633814,1985-11-13
1678,23.165476,1985-11-14
1679,23.700888,1985-11-15
1680,24.322823,1985-11-16
1681,25.503302,1985-11-17
1682,27.67777,1985-11-18
1683,28.744137,1985-11-19
1684,29.505983,1985-11-20
1685,29.836332,1985-11-21
1686,30.139933,1985-11-22
1687,30.490746,1985-11-23
1688,30.863115,1985-11-24
1689,31.833004,1985-11-25
1690,32.563637,1985-11-26
1691,32.938557,1985-11-27
1692,33.444256,1985-11-28
1693,33.886734,1985-11-29
1694,34.2666,1985-11-30
1695,34.872494,1985-12-01
1696,35.452774,1985-12-02
1697,36.03202,1985-12-03
1698,36.598194,1985-12-04
1699,37.24201,1985-12-05
1700,37.847412,1985-12-06
1701,38.403652,1985-12-07
1702,38.971607,1985-12-08
1703,39.61398,1985-12-09
1704,40.150402,1985-12-10
1705,41.040398,1985-12-11
1706,41.858673,1985-12-12
1707,42.238476,1985-12-13
1708,42.476776,1985-12-14
1709,42.71792,1985-12-15
1710,43.107883,1985-12-16
1711,43.90562,1985-12-17
1712,44.49716,1985-12-18
1713,44.999172,1985-12-19
1714,45.449245,1985-12-20
1715,45.828262,1985-12-21
1716,46.303207,1985-12-22
1717,46.91043,1985-12-23
1718,47.61733,1985-12-24
1719,48.36877,1985-12-25
1720,49.313362,1985-12-26
1721,50.08379,1985-12-27
1722,50.633358,1985-12-28
1723,51.15304,1985-12-29
1724,52.38473,1985-12-30
1725,54.10524,1985-12-31
1726,54.01818,1986-01-01
1727,54.6975,1986-01-02
1728,54.461273,1986-01-03
1729,54.75162,1986-01-04
1730,55.953274,1986-01-05
1731,56.685192,1986-01-06
1732,57.258713,1986-01-07
1733,57.566177,1986-01-08
1734,57.885174,1986-01-09
1735,58.22369,1986-01-10
1736,58.773808,1986-01-11
1737,59.397137,1986-01-12
1738,59.91105,1986-01-13
1739,60.866844,1986-01-14
1740,61.327972,1986-01-15
1741,61.52208,1986-01-16
1742,61.841656,1986-01-17
1743,61.95791,1986-01-18
1744,61.459362,1986-01-19
1745,62.10546,1986-01-20
1746,62.439327,1986-01-21
1747,62.761383,1986-01-22
1748,63.87278,1986-01-23
1749,63.883106,1986-01-24
1750,63.853443,1986-01-25
1751,63.854134,1986-01-26
1752,63.886906,1986-01-27
1753,63.806732,1986-01-28
1754,63.695522,1986-01-29
1755,63.65456,1986-01-30
1756,63.66561,1986-01-31
1757,63.79382,1986-02-01
1758,63.911156,1986-02-02
1759,64.12102,1986-02-03
1760,64.29431,1986-02-04
1761,64.45717,1986-02-05
1762,64.538605,1986-02-06
1763,64.64091,1986-02-07
1764,65.37639,1986-02-08
1765,65.72885,1986-02-09
1766,66.230934,1986-02-10
1767,66.88543,1986-02-11
1768,67.12736,1986-02-12
1769,67.14411,1986-02-13
1770,66.90001,1986-02-14
1771,66.58842,1986-02-15
1772,66.47645,1986-02-16
1773,66.335495,1986-02-17
1774,66.27743,1986-02-18
1775,66.28137,1986-02-19
1776,66.55397,1986-02-20
1777,66.55826,1986-02-21
1778,66.49677,1986-02-22
1779,66.21317,1986-02-23
1780,66.11714,1986-02-24
1781,66.51327,1986-02-25
1782,66.75851,1986-02-26
1783,66.702576,1986-02-27
1784,66.6238,1986-02-28
1785,66.573296,1986-03-01
1786,66.68016,1986-03-02
1787,66.598145,1986-03-03
1788,66.5245,1986-03-04
1789,66.24965,1986-03-05
1790,65.921715,1986-03-06
1791,65.64449,1986-03-07
1792,65.41868,1986-03-08
1793,65.2133,1986-03-09
1794,64.845566,1986-03-10
1795,64.449196,1986-03-11
1796,64.06108,1986-03-12
1797,63.954647,1986-03-13
1798,63.80166,1986-03-14
1799,63.54848,1986-03-15
1800,63.279423,1986-03-16
1801,62.997387,1986-03-17
1802,62.652744,1986-03-18
1803,62.344723,1986-03-19
1804,62.39636,1986-03-20
